tsne_1,tsne_2,row_id,Cover_Type
-1.9294332,-22.11653,246521,2
16.265764,16.707424,445776,7
22.07218,-39.89526,369589,2
17.555008,-39.998566,415960,2
60.30613,17.664982,150902,1
33.78487,27.437576,558685,1
33.905327,27.416367,561670,1
61.00878,-12.126706,407035,1
65.989815,13.4049,54695,2
71.78728,31.188185,39191,2
47.032635,15.741742,180758,1
19.699018,17.090412,485859,7
55.06099,22.040161,151232,1
24.349707,65.89974,246762,5
-23.011953,-64.544586,2938,4
5.6570563,49.18154,446216,7
30.70094,-14.245326,360663,7
13.881898,40.590046,532447,7
-10.744327,53.50641,383242,2
-74.16774,8.904213,240688,6
33.815907,16.64522,462613,7
-3.8805487,-8.231056,399494,3
-79.60951,-14.794315,5370,4
-59.70055,-8.602439,12405,4
2.4114172,-55.218025,282579,6
-5.5503263,-70.04042,246670,6
1.3078454,10.581004,5165,5
54.15695,15.265209,263760,7
-67.18238,-27.65874,264570,4
30.096275,10.813371,470343,1
57.96943,28.733011,59786,1
63.44037,-16.726313,302877,1
-12.57519,-63.050728,284600,3
2.12969,-69.61724,270274,6
-49.421608,14.873202,287161,6
38.547283,36.732723,449158,1
2.6005523,-57.210968,296902,6
-69.71167,-6.1086893,3661,4
-8.238835,-54.73024,268696,3
-62.660015,0.53389776,5534,4
-79.904274,1.0225993,3167,4
-26.242035,19.807909,385052,6
-10.439378,7.123266,353504,5
-45.241177,-29.881397,4216,4
31.48409,-8.139405,9169,7
26.281832,-33.777634,276458,2
8.722683,-38.62057,218599,3
-15.647959,51.517437,375271,5
-64.621765,-13.377708,294152,3
44.65461,20.58242,215245,7
50.4003,28.537924,128701,2
-23.194405,-9.02484,363350,3
22.509312,-40.421757,232474,6
-24.35111,5.315849,345870,5
15.697614,-47.88414,372662,2
-7.387902,-53.80044,298092,6
24.549604,-38.694958,242456,6
31.989376,46.723686,432021,1
-56.995293,21.738695,6409,6
-10.367531,7.396937,560308,6
-12.190539,-70.63789,241130,6
61.439117,31.65753,284890,7
57.953175,-0.46256316,77876,2
24.423191,-38.997746,242452,6
3.326999,-59.763844,5037,6
-58.91118,20.227846,252391,6
63.250015,-5.153113,132256,2
-78.2771,5.907868,248255,3
52.230335,17.492598,142503,5
-81.117805,-1.8302401,3168,4
-69.34034,-12.678835,4094,4
2.4740436,11.692904,260494,5
6.376045,60.845257,217081,5
51.847855,53.82354,136046,2
-45.572548,-29.665663,274263,4
15.176324,-24.422432,242723,5
0.096401215,-55.32266,272153,3
1.1282676,-65.750275,268261,6
-32.5743,-58.16837,4340,4
-26.367785,-35.587433,3553,4
44.939774,-3.3045826,474120,7
28.064405,23.23956,469008,7
-15.860377,-47.376266,300878,6
63.89683,11.1426525,43627,1
-55.643013,24.689505,3020,3
41.222164,28.102835,468194,1
0.20113403,-58.08731,253021,3
-20.11972,49.252815,262077,5
1.6561942,38.873238,503013,7
-29.621143,9.609831,207933,5
-28.27511,33.506092,234406,6
-69.48027,-5.4312987,3515,4
18.122982,-28.58408,2900,5
16.491953,33.51182,525224,7
46.823597,27.563494,186983,2
15.683586,34.29517,514378,7
-13.404121,11.707064,379754,3
-30.947886,25.712826,361517,2
-2.4947748,-56.25096,293518,6
-37.94967,-18.594145,331130,3
-49.841274,14.616649,273349,6
-12.913246,-13.163157,578756,3
35.185158,32.679066,451586,7
7.198222,67.63107,1353,5
-47.06153,-29.31994,5458,4
-74.97742,-2.6660507,285369,3
-72.54297,-12.603127,4006,4
52.645847,54.95492,85203,2
68.55141,9.074989,49909,2
31.788418,39.19672,231622,7
4.5463943,36.989044,527841,7
-47.463573,-2.3176243,274934,4
-31.717388,-55.841934,272728,4
27.814737,-3.736749,435378,1
34.651382,0.5856743,483956,7
58.980263,27.70718,113078,1
42.045105,-25.029146,498282,1
20.778196,-12.67288,363515,2
-30.38256,11.677161,220981,6
3.7845619,30.082335,357684,7
41.91253,20.88448,233072,7
-26.09959,-9.852815,372793,3
29.184534,8.608041,462575,7
47.816692,15.849605,186339,1
-9.208843,13.401852,326676,2
-76.69141,5.1553464,226721,3
-33.114872,27.592045,350014,6
-48.83941,1.917027,274904,3
-14.519031,19.039011,453579,1
49.14559,17.401178,171123,2
6.946577,19.58317,226997,2
-41.05732,-34.183212,277688,4
-69.8137,-26.84621,4788,4
19.513628,66.925606,73048,5
12.174335,45.640648,539510,7
25.437574,25.348011,374907,2
9.498944,61.089157,176861,5
20.094467,-14.339217,447065,1
24.974203,-24.230032,281627,2
-20.606464,15.042337,337371,2
-5.8889227,-62.91225,247101,6
-29.714998,11.145581,208472,5
-5.840569,-12.085305,578979,3
-31.674833,1.7526699,577119,3
-33.16086,27.744123,576099,6
60.42177,-8.040957,341554,7
66.18862,18.749683,171032,2
5.006065,-62.897404,252458,3
-7.4093904,-16.641747,15086,3
-62.282543,15.398545,12599,4
66.53469,-9.335205,218924,1
-40.692387,-24.106833,4944,4
5.9984393,69.376526,183865,5
-53.378273,-27.930092,5254,4
-0.4117214,-68.99059,282478,3
-23.508442,-44.647034,256671,3
39.277603,56.341072,1193,5
-69.55596,-7.4033566,265447,4
9.868087,60.970192,1283,5
-35.309345,30.099636,11287,6
12.360759,-40.05488,10927,6
6.0685387,77.29031,1329,5
18.67083,29.96509,368411,7
-51.838974,-36.338,5349,4
76.12969,34.731087,16505,2
0.16397642,-32.21364,567530,6
9.221774,-36.36579,426849,3
29.76347,-39.434765,443515,2
57.480637,14.671814,185202,1
42.943024,47.36527,650,5
-39.20282,26.553074,568230,6
-38.722004,-22.987904,6078,4
44.113106,-2.032647,470805,7
-18.837841,-44.78313,260093,4
-8.200082,-16.416252,578494,3
-11.664822,-47.613884,281371,6
22.695858,66.66575,72158,5
-48.213566,7.5703783,251893,3
42.91657,-21.870428,538181,7
19.205387,-51.44538,578028,6
10.712451,23.841156,350292,1
-24.676168,34.18439,502947,1
-53.052708,15.466717,271634,3
7.304403,-19.963451,513747,2
-12.21226,-51.173782,276585,6
27.986893,64.783554,244656,5
-55.14571,-34.460304,12433,4
30.030579,50.264736,406345,1
-10.033479,-59.89072,302247,6
-36.617416,-46.822327,3861,4
-63.51702,-1.0051714,306702,3
-17.410583,52.65701,405037,5
-63.268246,5.6166835,2229,6
28.140324,-18.342146,343116,1
66.94682,-1.4266702,142123,2
18.433527,-24.269335,273622,5
-24.20258,-13.951562,383759,3
-17.184881,-17.409267,580288,3
2.3380675,12.00244,261026,5
-1.0266268,-34.566853,575836,6
5.3529906,-18.437675,14223,5
-46.79491,3.616729,288283,6
-46.611076,2.3188865,5551,6
35.30782,-12.129163,385359,7
18.601702,65.23363,239365,5
-24.2884,-63.364502,287659,6
-54.015663,-35.186306,4988,4
-28.109413,18.176863,345165,5
-3.407423,44.520187,491667,7
63.074028,-8.897801,205917,1
71.161934,31.07541,60050,2
34.35643,25.386803,558021,2
-51.797535,-36.025257,12655,4
53.750217,-20.898905,477373,2
-14.995205,51.73412,369576,5
-76.61535,-17.119621,5308,4
7.0055556,24.040068,450059,1
-20.24959,-32.815857,3733,4
-9.161674,-67.47142,300061,6
-25.398182,-7.0882964,352442,3
-20.22323,-41.8772,293987,6
3.57993,-5.423,262567,5
-18.561995,7.9008417,570433,2
-19.44462,-55.88621,298983,6
-75.62247,1.0350459,3205,4
9.765102,74.73843,1812,5
19.563425,-36.93402,376992,2
12.073691,-5.71288,388012,7
-53.250492,15.28081,2642,2
-30.409697,-2.0081923,576400,3
-12.370942,45.07529,8364,5
17.626757,63.549583,71847,5
63.353172,24.762817,32438,2
-22.58655,-41.443306,12473,4
54.187675,11.571937,203994,1
29.45051,35.21945,456676,7
3.2586389,-5.1571817,263524,5
-57.29966,-18.203033,259531,4
16.219398,1.1689616,394054,3
-52.44317,-35.674255,13096,4
11.283346,-11.758932,400597,2
8.413574,32.24953,370808,7
9.220829,20.015305,9185,7
-47.183357,1.659867,263618,3
-14.80457,-30.304075,561787,2
-78.57074,-1.1505299,279641,3
53.013927,11.108927,198648,1
-17.799019,27.862804,235751,2
11.257372,-11.783917,393800,1
-13.066553,12.122799,387005,3
45.102783,41.855648,112279,2
27.933228,-41.081364,505491,1
-10.369459,7.5980144,10673,6
-17.669464,38.93334,572306,3
44.084564,33.647907,213704,7
-6.6286263,-11.722155,15118,3
28.926636,-29.850683,439271,1
54.79357,26.142944,164063,1
10.183292,44.4172,541997,7
8.907171,74.60714,202973,5
7.411503,66.43154,177693,5
-77.69825,0.93299097,3373,4
-29.889946,11.951041,222133,6
-33.374584,-56.70417,12592,4
-64.5589,11.278293,5130,4
-19.50588,49.57611,262074,5
-59.510147,-11.703154,261775,3
-13.499985,13.965925,560411,1
-2.7685356,-54.702713,2378,3
-16.484573,-46.33763,284776,6
0.9106525,38.67679,513586,7
-8.602348,-9.512824,357300,3
-3.6302433,44.340176,491235,7
-5.786419,-67.46754,277255,3
51.75999,51.927303,55230,2
24.625591,-18.637197,379382,1
-4.118863,-9.203674,315289,5
-54.041412,6.9888887,220628,3
19.841211,41.287304,506144,1
15.069781,43.57218,537294,7
46.803917,38.20346,147207,2
-25.250021,-37.27109,3329,4
-3.6044567,14.15379,273632,5
1.6121708,-58.028168,263609,3
-17.317541,-12.900669,558610,5
24.691015,-12.603909,399817,7
47.510616,39.451694,149652,2
-20.64274,9.721037,6464,5
13.858659,-10.708023,384737,7
62.244614,35.37789,278016,1
-61.15267,16.99501,285801,3
-57.117058,-17.947931,242026,4
24.22493,62.7873,252054,5
64.89371,10.381315,38981,1
24.351778,-41.17133,240130,6
10.512375,-34.655327,424717,5
14.210367,33.41815,516337,7
12.463568,-40.007286,575054,6
33.30064,39.44687,234544,7
21.728088,-12.31268,324326,2
15.274176,33.2086,518772,7
41.318245,28.084278,398913,1
62.641552,-3.9874964,99779,2
-13.9004,37.7665,8334,5
5.179347,-18.166359,510836,2
-28.608019,19.146084,360378,3
47.02514,39.74314,11544,5
-24.894855,33.9208,9947,5
32.64484,18.406301,457029,1
-14.337444,51.400505,397617,5
-30.906548,-52.613808,2888,4
-50.43223,10.835325,266714,3
-11.295044,-10.617865,353008,5
-10.325409,-73.325066,278502,6
18.813791,-13.71103,443762,1
6.780064,65.86035,316949,2
-24.011831,23.19823,381067,2
11.564989,-41.71326,580344,6
-57.820316,-18.315453,3496,4
-49.632477,11.276721,301820,6
-18.129574,-46.785522,311876,3
-24.769293,-56.16936,13014,4
8.161238,71.59224,11902,5
5.339711,-74.13802,250010,3
-71.38057,-26.593784,5142,4
13.240093,21.205534,375522,7
24.220348,-45.161766,239197,6
62.09708,31.141493,286044,7
29.210852,2.5941293,496468,2
11.156384,-12.492386,393164,1
49.576168,17.25425,181842,1
-27.138384,18.226685,372160,6
15.490064,67.78021,227882,5
42.143955,52.85295,202430,2
-22.281776,45.116257,426914,2
-2.3280056,-72.514946,293621,6
-34.60856,20.69175,573942,3
64.19546,24.83918,43686,2
-25.787622,0.8234476,576737,3
-1.4911166,9.673156,479268,2
-37.661793,-47.135868,2623,4
10.975464,25.930597,507896,1
-52.483276,-34.322796,255441,4
43.766815,47.153137,103902,5
-39.600975,-17.977547,292697,6
-28.788559,16.357327,347677,6
45.282898,-2.3773148,472914,7
-35.826332,26.886202,567962,6
-29.699558,-44.269882,12216,4
19.84974,-32.657303,521468,1
44.194603,19.952576,260742,7
-25.679169,-45.28406,232516,3
31.317577,-14.186978,376086,7
0.8267405,19.15358,505970,2
-2.0500362,-3.9790208,554864,5
65.91678,14.74731,83822,2
-3.8002968,-55.314697,298894,6
-48.60019,-3.5224257,3953,4
36.150764,-18.059225,519634,1
33.815647,-14.866319,413265,1
45.680386,-3.1353664,477929,7
63.14343,-18.122906,295604,1
44.10474,33.363884,213399,7
-62.972275,10.551412,3990,4
-0.64759713,-12.166658,327422,5
9.34418,60.720406,193181,2
-17.32452,17.784538,390902,6
8.146078,32.646156,371370,7
-38.683266,-19.33977,255522,3
-30.900152,-58.2196,3695,4
58.097336,-16.615488,108516,2
3.4291952,-55.109695,278403,3
15.863706,-24.419071,241744,5
-10.086568,-66.91975,12821,3
22.880606,68.286964,244665,5
71.3492,27.881018,65651,1
22.382954,-21.215027,379379,1
-55.36505,-28.641613,279438,3
18.805782,8.282896,384247,2
18.120445,64.621475,242638,5
-57.304688,14.782695,292188,6
48.61422,19.962482,202014,1
13.847077,-10.77995,385400,7
-31.79241,17.607458,573186,3
75.117584,35.22563,15,5
43.6456,-8.082888,462648,7
-56.557873,27.174704,239296,6
-74.320694,-8.781142,4543,4
63.247585,12.297615,17093,2
2.6840136,-72.42944,243984,3
53.82968,44.9179,127981,1
16.501017,39.79132,531204,7
-3.471685,18.789421,384324,2
-10.557036,-56.353573,312456,6
33.9565,32.92793,454111,7
-19.278267,8.112568,343339,2
-31.764038,-0.29060683,576217,3
-16.887243,52.94621,371214,5
15.469663,20.785994,376166,7
-43.341633,-42.551365,270676,4
20.186142,39.816055,511921,1
-0.47631547,-75.646416,247127,3
6.3426614,35.264782,364198,7
-11.118342,5.945835,427843,5
65.13045,7.9028387,88768,2
9.32816,-37.463722,351688,5
-22.512203,-12.669232,351819,3
-24.444902,-63.26464,5112,4
-36.940998,30.051105,11263,6
36.71032,61.551746,432778,1
27.304195,-2.345853,230316,2
-39.37955,-44.76018,12620,4
-8.104874,26.437866,7461,5
-10.527835,7.473526,8679,6
-22.369291,-41.724377,3506,4
-66.335495,-9.174578,12548,4
-77.76258,-1.1979797,12463,4
-3.3312323,55.553204,488472,7
-66.7272,-30.119762,12897,4
-51.258305,-20.703735,294118,6
9.951831,20.58211,376842,7
14.625449,49.89601,371695,7
-21.88008,42.969196,555493,2
-20.271708,10.363192,579760,3
-34.662582,-21.773954,296908,6
33.38644,-30.109049,472947,7
16.567362,24.971853,474856,7
-22.898674,31.534086,217712,2
14.900637,50.298683,7502,7
12.888795,63.348103,189487,5
-7.822286,31.780405,12528,5
26.69186,65.03741,242645,5
-1.3480601,-59.87721,289305,6
4.3455553,-27.185518,370658,2
-20.737896,30.957098,508728,5
-46.419106,-42.753685,6199,4
-46.216892,-15.305326,6290,4
32.51128,38.195,231614,7
45.126686,41.720486,115654,2
75.771736,26.042835,16773,5
-74.32887,-8.344506,12781,4
45.53414,33.022667,212778,7
33.083405,38.939674,235035,7
-17.230337,-44.591755,6287,6
-3.5159156,15.838505,369402,6
-34.78923,4.314035,231026,2
3.2911744,-72.739334,265525,6
35.557976,-13.689758,374163,7
-12.164837,15.717674,412524,6
-2.366866,9.807118,480076,2
-9.415811,19.538742,506772,2
54.10094,10.1798525,199203,1
-70.26881,-16.088518,3767,4
38.969666,43.754036,217326,7
-70.72416,-14.49183,12784,4
-25.72286,-11.164267,348962,2
11.535152,75.91927,202715,5
-27.639267,25.401579,363789,5
-14.644709,-64.22614,288044,3
3.701319,-61.437042,262196,3
-38.133102,26.624266,576350,6
36.028168,-16.113163,423273,1
-10.235848,29.714231,257122,2
-3.547029,-24.92063,568752,3
19.691982,32.290627,283821,7
15.307025,21.080984,378845,7
55.631237,45.257256,103829,2
-47.036667,-0.90327674,4291,4
49.159134,13.869626,195993,1
36.72969,-16.391665,434060,1
-15.32023,12.983353,333756,5
-42.44782,-41.35826,326865,3
-13.31083,44.666386,405711,5
32.44725,-18.463911,363747,2
-10.600173,3.3836827,10663,6
18.772566,30.162262,371691,7
28.062572,23.234873,468064,7
-67.40787,-23.926321,295375,4
-39.713852,-33.944256,4524,4
20.407757,-45.555447,412532,6
-29.656225,-1.7836705,577565,3
-19.54043,-3.2867362,367789,3
-79.368385,-0.81926215,3259,4
16.924019,-4.4495525,10368,7
3.1384962,-57.485107,283539,3
-58.202152,-18.658339,265420,4
-2.9887347,25.067997,418299,1
-34.882305,-34.531197,266250,3
11.180902,43.59805,532852,7
27.950571,-4.704107,433587,1
-30.225824,-44.487724,4074,4
-45.426037,-1.8357246,274933,4
-7.3440924,-26.308102,568652,3
35.680336,3.4635785,478494,7
-49.39749,-13.552588,296332,3
11.748661,-30.544573,242253,1
-19.233206,-2.3544526,14060,3
25.94516,68.12086,94975,2
8.43119,71.73956,11890,5
50.05767,35.510826,210116,1
-39.209415,-18.166365,3246,4
0.7598918,-74.10907,260576,3
59.67581,36.722324,128134,1
-54.65473,-28.61354,258928,4
-10.190232,-44.960224,254397,6
-46.929234,3.790426,13183,6
20.156567,21.910221,482993,7
-20.463898,-3.4498894,383741,5
27.85665,-41.251617,219450,2
-2.6655219,10.736626,306470,2
14.159498,61.997684,192612,5
-13.732055,-63.170437,271167,3
34.010452,24.992283,551874,1
0.022977127,-17.919243,569682,2
-59.532978,-11.792609,12429,4
41.792038,-21.637247,532498,1
-8.6419525,-15.573396,579215,3
2.0189278,17.892336,534137,2
8.227162,74.01256,198846,5
-51.513916,-11.257513,12853,3
62.6032,-11.524543,183783,1
-35.56578,-21.38396,297261,3
-13.094319,-66.43802,268277,6
-8.284276,-55.962395,304244,6
-35.56695,29.158983,578200,6
42.462055,35.48486,215568,7
0.25290823,18.477566,290115,2
21.534735,-12.178166,369089,2
-17.20217,-17.733086,578767,3
-46.25616,-29.355862,13147,4
5.820387,-59.4364,243004,3
-36.159798,-34.725666,3752,4
0.6487316,21.36178,442533,1
-9.1672125,-14.764396,357305,3
1.0464332,15.962029,306135,2
42.22809,23.021917,355545,7
13.111337,24.647663,471303,7
-0.7096935,-19.603249,577054,3
45.155396,-27.03185,506671,2
-28.709415,-0.7285427,7187,3
-8.831592,5.5261993,339356,5
-0.97066784,12.364276,299920,1
-29.792953,12.489471,240947,2
7.080129,-34.003105,382421,5
23.304419,12.150527,7643,7
-52.856922,-29.794592,12894,4
-80.569046,1.4689189,256715,4
42.71397,18.506756,163253,1
-20.94055,-37.193638,263656,4
10.326758,20.718388,380189,7
-77.000465,5.258562,251263,3
-7.7043014,-14.56979,577403,3
17.901936,-30.003628,2899,5
-73.89763,-18.116293,4650,4
-40.65239,-21.361742,291636,3
19.746624,-19.16077,412088,7
36.63918,-13.603237,380743,7
28.1478,-43.365887,244838,2
-20.991869,43.22005,271534,5
4.8818684,0.99922687,310622,2
-9.883327,-55.184784,6265,6
18.19035,34.893005,14788,7
10.831775,-12.460964,412870,1
10.831038,72.303246,11862,5
-3.6467667,-19.061714,358596,3
-32.802288,23.823689,409749,6
-12.490138,12.216336,372174,6
-6.853701,41.52795,486558,7
16.546942,-45.351,225281,6
6.795183,-68.15333,284148,3
-21.597988,-12.713581,578934,3
32.4051,-29.545067,529355,1
19.696169,-19.178017,405135,1
12.887518,25.446651,469525,7
59.94702,13.973967,37840,2
9.737693,10.81203,543039,1
9.35214,38.180088,518556,1
-51.14586,10.22024,290263,6
16.350523,-27.512283,382646,1
34.740715,19.09503,451437,1
-9.857065,-14.402541,574444,3
-17.413595,25.857464,321122,1
-2.8045638,-13.939461,6776,5
14.53641,-38.42699,420245,6
-51.185867,-20.873678,13256,4
-50.059372,13.155327,280704,3
76.00157,34.583965,19272,2
-18.944769,-33.021755,3699,4
32.79957,-46.565655,539271,7
-55.16495,-6.121667,299380,6
-66.78219,-28.43306,289277,4
3.3938606,-21.198069,458420,2
-10.870765,26.118525,220558,2
34.353985,32.923664,451096,7
28.897497,-26.31125,541672,1
37.906788,26.131546,553177,1
-70.570145,4.4554596,258521,3
-19.550497,-56.31301,297369,6
-6.2734065,32.93676,317089,7
-31.650286,-47.90769,12724,4
-9.760692,-55.36695,304232,6
64.02611,18.864,50827,1
-39.534595,-23.151636,300507,4
57.30622,24.691507,128528,1
34.264732,-17.763111,369166,7
-78.40036,-0.18350235,3566,4
-17.5377,46.444275,4672,5
-5.673465,-63.416008,255544,3
-39.789444,-46.784176,2649,4
37.68905,34.307564,450610,7
-31.788115,29.059675,574101,6
-9.852452,-9.841692,345162,5
-4.1899962,-19.684052,573959,3
17.070822,-24.571314,241728,5
-19.21858,-50.430885,284173,3
-37.6938,-21.319952,299344,6
43.173298,44.57408,320823,1
69.10082,24.80427,62903,1
-17.991833,-7.8391485,574134,3
-2.7098622,17.52157,309936,1
-68.237946,-20.943445,3844,4
-9.34833,4.896867,331619,5
-2.5488145,47.634983,489630,7
15.05626,43.55611,537579,7
45.34269,32.829533,212176,7
15.537054,-30.358097,305949,2
0.9172157,-59.333515,6431,6
-13.802361,13.01894,390245,3
-2.3970177,-60.43685,292200,6
62.328365,24.787014,40969,2
-2.1837797,-22.3031,574027,3
45.021816,-3.796452,9506,7
49.47629,3.8907945,354320,7
13.721932,68.007126,2004,5
-28.83919,-2.1516593,370010,3
16.375513,-46.878105,575466,6
29.21723,37.84372,213684,7
15.8178215,-31.46668,238485,2
18.216177,-0.40286648,413155,5
17.028671,-24.73269,2414,5
6.2728534,-19.41633,509810,2
-52.67579,-29.082355,283474,4
22.363192,7.5184627,388088,7
-47.89642,-22.552372,5887,4
-63.056713,5.18807,236893,6
2.3645995,20.858252,403868,7
-2.645912,-9.797402,346423,2
58.467678,-11.590859,151864,2
-7.283839,-10.269539,355440,3
-13.919602,-37.5083,265011,4
1.8593242,37.285286,506839,7
-11.516355,42.625305,404883,7
54.89922,20.454313,112480,2
8.69804,19.4235,457102,7
-21.27652,32.35202,332888,1
-41.706776,-29.65731,302786,6
54.107864,20.919394,153750,1
48.362247,19.47188,211529,1
-13.298637,23.909018,323111,2
-32.582993,0.86166644,575308,3
65.3574,2.679675,171897,2
-24.358961,29.193996,514266,1
14.8880205,-41.286472,14016,6
-12.263964,-70.4244,241585,3
26.187244,-7.6940103,425414,1
-36.34041,-15.632428,285990,6
23.283466,68.942,246767,5
20.529696,8.509365,386133,7
11.872468,-69.82072,238832,6
44.958927,22.74727,336817,1
27.529718,-18.31382,263469,2
-32.402992,27.269361,337319,2
-47.279976,-13.601059,5573,4
-10.174109,5.66885,14275,5
21.361061,42.075634,524265,1
-29.562504,-1.9251051,577384,6
54.880253,37.485363,350651,7
-3.4832492,-63.824417,6073,6
-37.65855,-23.603489,6155,4
-23.664534,6.2049203,309644,5
14.424833,68.941025,231249,5
-59.99667,17.477339,288259,6
-46.23891,-41.856556,233998,4
-10.571322,-58.57409,333215,3
-75.32586,-10.411182,12643,4
66.66106,-9.931552,342834,7
8.152112,27.315863,508636,1
-1.3391794,-74.51614,244470,6
25.00014,-10.413062,442597,2
31.725435,39.207916,236447,7
53.53385,28.314224,145754,1
-30.025732,12.202262,223415,6
-35.54459,23.402798,567542,6
-6.301058,-72.562904,273720,3
-36.885307,-20.064344,290776,6
-54.37915,-28.619438,268192,4
7.0879297,-33.984093,383077,5
-24.768337,-31.010052,6641,3
21.50575,5.8085465,378835,7
-72.82904,-0.38129753,1982,3
-5.9802485,31.536753,335817,2
56.078312,44.09047,102135,5
53.32862,22.095293,143619,2
54.633453,9.641326,187965,1
27.247896,-26.602354,401754,2
-57.6772,-18.783571,12455,4
-30.6945,-58.43077,268635,4
-9.168745,-67.74055,251168,3
-80.54648,-13.572316,283007,4
-13.292119,-51.07579,277858,3
12.674105,-43.69722,576274,3
-21.153254,16.243103,579905,3
26.24629,64.431435,80501,2
-2.8919313,0.23177823,554471,2
13.259548,37.48679,513393,7
-9.478453,-58.11505,328958,3
45.444855,34.83226,211890,7
24.00343,-38.55708,240596,6
12.737483,-8.184572,381452,7
49.426678,-29.316933,541275,7
55.26688,-0.40259472,20078,1
57.247196,20.16314,25832,1
-30.79656,-1.0450777,574679,3
-38.448948,26.754532,576349,6
-46.252518,2.2220993,286018,6
1.0725946,38.260128,503002,7
50.728256,53.774426,79081,2
12.51561,-41.447754,371664,6
13.317989,42.12667,542003,7
15.147464,-30.86857,236610,5
64.95869,-0.0050594923,134099,2
5.6772256,-75.2777,261106,3
10.387434,-14.793233,386694,7
-4.9373183,-25.039154,561441,2
-29.412842,23.134119,10761,6
0.42112154,-67.17585,249445,6
13.464189,21.196638,375520,7
-8.820244,-16.722183,574915,3
-12.804786,-63.385025,4500,6
12.091917,60.06328,227374,2
68.01659,8.149877,56031,2
28.39651,-48.980297,502390,2
22.23797,62.14838,384,5
66.46196,7.879121,74290,1
-31.89355,-57.37189,3941,4
-16.363293,-19.377813,567553,6
-10.509801,52.095196,464897,2
3.0851295,19.830347,412810,7
11.7163725,-45.200832,7599,6
4.693688,-55.84081,281870,3
15.499544,-23.690178,2354,5
-5.6919727,48.58984,412627,5
-20.086367,32.08778,504381,5
59.073715,13.900059,33150,2
53.48072,33.738213,202591,1
-17.504404,-67.75584,274444,6
8.089286,65.6985,173235,5
35.112434,25.855783,560549,2
-73.80416,-12.483013,275497,4
-8.945301,45.302593,464890,2
-15.055467,53.02453,354445,2
1.9338504,-15.610513,320515,2
68.3528,21.894276,60765,1
67.62974,8.252406,65916,2
48.90073,28.766447,190658,2
1.3232052,39.29307,9984,7
11.176025,74.124504,212262,5
-76.36889,6.3433576,235938,3
-0.6544024,-33.55113,568247,6
-79.7601,-14.802284,5306,4
-9.120476,26.494646,252726,1
-71.1102,3.1818428,12461,4
-20.68247,45.763912,293859,5
-29.026466,17.43384,579290,3
8.35882,75.77021,209324,5
44.835915,22.318405,342178,7
-26.32839,-35.61621,3416,4
-80.907074,-2.2980986,3095,4
9.262115,19.753319,458108,7
-58.77631,9.180286,4948,4
13.01869,65.602036,91809,2
18.80965,-44.136665,409061,6
46.35285,-3.0002565,9592,7
-18.124218,46.03062,390448,5
1.0166234,31.72121,354008,7
-25.16689,-10.050365,358621,6
-68.26246,-27.419857,12749,4
-10.234457,-59.52463,276713,6
61.090183,29.069809,297411,7
-46.65205,-41.78917,3548,4
53.721336,48.46952,99006,2
43.02405,53.392555,151892,2
22.46639,-16.106857,411403,1
-2.2700367,-15.124077,324652,5
-30.869534,12.773719,1936,6
3.2831051,-57.0974,286947,3
2.297408,-65.970985,281304,3
-27.618301,19.749416,347534,5
45.363167,33.30148,212781,7
-59.22683,19.838543,252499,3
21.008926,-28.914495,245735,5
-18.751171,19.484823,409765,2
-34.077023,27.369713,346500,6
-20.771196,31.178953,508727,5
43.993744,-28.576298,483416,1
-18.37429,29.354803,420001,2
-68.77284,-11.770308,4093,4
-12.630894,-10.252504,370020,3
23.641937,62.32085,250163,5
32.488747,-10.174107,435887,7
22.7178,-3.4418304,550589,2
-9.3574915,-16.564297,575157,3
47.588432,26.681469,180297,1
62.5139,-5.917808,139511,2
-76.90341,-17.052994,281877,4
59.566837,-7.446279,135467,5
-3.2701154,15.824493,373852,6
-2.3755631,-51.197514,222161,3
-31.794641,-56.247036,3868,4
-74.959114,-19.86146,5406,4
43.345665,-22.476967,539554,7
7.341359,27.030218,507311,2
-42.24226,-20.433973,297785,6
-34.17342,3.234234,574083,3
13.965437,76.23363,186309,5
15.077082,20.843561,376170,7
43.829468,27.176645,377802,1
-51.569347,-2.396318,272211,4
-57.367672,17.729946,267255,3
9.469874,60.928165,191292,5
-11.108847,-15.887685,575244,6
-63.384445,5.0234203,256155,3
64.551636,4.0748534,29672,2
43.672142,39.535595,211327,2
-71.2386,3.1646767,259625,3
-47.166203,-14.244914,305736,4
-70.12843,3.5189283,3247,4
3.656873,39.023693,517008,7
-9.858637,2.6691408,379100,3
43.37636,34.173233,214676,7
51.62427,17.164236,137229,5
10.981874,73.96809,202712,5
15.7548275,-44.751644,347539,5
-6.195057,-10.902674,353603,3
-2.7847254,1.6154141,407573,2
-56.548424,22.546148,280811,6
-0.062226605,38.656322,504085,7
41.799606,51.88495,189216,2
-20.503433,8.416761,309649,5
-19.500578,-50.78676,285904,3
-9.404734,30.13057,331467,1
-24.292805,5.4877086,346472,5
-16.22931,46.335224,266126,5
43.099136,-8.324084,464633,7
-1.2848052,-13.0356245,329517,5
-15.533083,-38.37425,3426,4
-17.927872,29.31287,448317,1
-0.83543473,-18.381456,11136,3
-4.5842643,19.319067,339925,2
-10.14467,-56.367382,313038,6
-20.230148,-32.082977,271209,4
-9.653333,-12.88584,357345,6
