tsne_1,tsne_2,Cover_Type,Cover_Type_Name,MiniBatchKMeans_cluster,Ward_cluster
52.483444,34.90363,2,Lodgepole Pine,0,0
-40.133865,0.95236546,1,Spruce/Fir,1,1
14.9870405,-15.943837,1,Spruce/Fir,1,0
-34.066044,-20.404919,1,Spruce/Fir,1,1
46.349586,-3.3351989,1,Spruce/Fir,0,0
22.415602,17.594265,1,Spruce/Fir,0,0
-37.428356,50.387623,2,Lodgepole Pine,1,1
-22.411238,-0.6868846,1,Spruce/Fir,1,1
26.968306,-4.2514877,2,Lodgepole Pine,0,0
-45.18006,41.758102,2,Lodgepole Pine,1,1
-18.200274,-58.806705,2,Lodgepole Pine,1,1
-17.852697,-37.528027,1,Spruce/Fir,1,1
-27.790764,-0.7926642,2,Lodgepole Pine,1,1
0.85282636,-48.716663,2,Lodgepole Pine,1,1
-24.634281,-64.35067,2,Lodgepole Pine,1,1
-25.787447,-48.824795,1,Spruce/Fir,1,1
-41.168243,45.506615,2,Lodgepole Pine,1,1
-22.870975,58.510822,3,Ponderosa Pine,1,1
26.27458,57.209946,2,Lodgepole Pine,0,0
-32.427074,33.607918,2,Lodgepole Pine,1,1
60.19406,51.451508,6,Douglas-fir,0,0
54.996773,8.145239,1,Spruce/Fir,0,0
64.765366,44.3898,6,Douglas-fir,0,0
-10.8839445,-17.82064,2,Lodgepole Pine,1,1
33.88636,47.79202,1,Spruce/Fir,0,0
-5.876428,-21.49508,1,Spruce/Fir,1,1
-3.9907198,2.2430782,1,Spruce/Fir,1,1
-27.675737,-1.2810231,1,Spruce/Fir,1,1
59.65483,47.47852,3,Ponderosa Pine,0,0
33.106876,36.31178,2,Lodgepole Pine,0,0
2.5144863,-31.908173,1,Spruce/Fir,1,1
-2.7668056,-37.104782,1,Spruce/Fir,1,1
5.739817,57.663006,3,Ponderosa Pine,1,1
1.7669761,32.39786,2,Lodgepole Pine,1,1
44.97275,2.433505,1,Spruce/Fir,0,0
-31.636862,68.67233,6,Douglas-fir,1,1
-15.808567,-31.664463,2,Lodgepole Pine,1,1
-19.007046,46.727455,3,Ponderosa Pine,1,1
-14.384236,4.0929985,2,Lodgepole Pine,1,1
-17.691868,-36.16945,1,Spruce/Fir,1,1
-22.003136,-18.188349,1,Spruce/Fir,1,1
-3.061582,52.991882,6,Douglas-fir,1,1
61.775566,47.874825,3,Ponderosa Pine,0,0
40.872414,-27.973856,2,Lodgepole Pine,0,0
-32.86964,52.347473,2,Lodgepole Pine,1,1
55.7574,28.861326,6,Douglas-fir,0,0
-56.41345,-13.881327,2,Lodgepole Pine,1,1
-48.08821,-21.66488,2,Lodgepole Pine,1,1
-34.766865,74.96412,4,Cottonwood/Willow,1,1
-51.423306,-47.918514,2,Lodgepole Pine,1,1
-23.387808,26.463165,2,Lodgepole Pine,1,1
19.3681,38.13765,7,Krummholz,0,0
25.567719,46.404575,2,Lodgepole Pine,0,0
-9.904425,55.27085,2,Lodgepole Pine,1,1
-27.263136,-18.766748,1,Spruce/Fir,1,1
13.743115,22.822453,1,Spruce/Fir,0,0
-28.262737,25.207668,1,Spruce/Fir,1,1
13.236268,-60.76138,2,Lodgepole Pine,0,0
-2.1134493,-24.943531,1,Spruce/Fir,1,1
-0.03443887,-43.564632,2,Lodgepole Pine,1,1
39.534687,-36.448616,2,Lodgepole Pine,0,0
-14.136905,-68.0632,2,Lodgepole Pine,1,1
-38.408943,2.5041735,1,Spruce/Fir,1,0
30.834703,20.612509,1,Spruce/Fir,0,0
25.144146,-42.528988,2,Lodgepole Pine,0,0
61.158672,55.04872,6,Douglas-fir,0,0
-46.809338,-16.696182,1,Spruce/Fir,1,1
-55.594498,-26.209665,2,Lodgepole Pine,1,1
31.857788,0.33525518,1,Spruce/Fir,0,0
37.627254,-24.232273,1,Spruce/Fir,0,0
-3.1899824,32.774147,1,Spruce/Fir,1,1
42.32512,-4.137992,1,Spruce/Fir,0,0
-24.558027,19.603148,2,Lodgepole Pine,1,1
-9.420404,-13.706031,1,Spruce/Fir,1,1
33.20531,2.3992226,1,Spruce/Fir,0,0
63.2703,20.482498,2,Lodgepole Pine,0,0
11.717922,-55.010468,2,Lodgepole Pine,1,0
42.34114,-2.0710742,1,Spruce/Fir,0,0
-6.4262505,-60.694515,2,Lodgepole Pine,1,1
-13.02898,36.839222,1,Spruce/Fir,1,1
-27.141083,-1.2783414,1,Spruce/Fir,1,1
-35.260544,-26.355413,2,Lodgepole Pine,1,1
38.309288,46.10814,2,Lodgepole Pine,0,0
27.715322,12.923142,1,Spruce/Fir,0,0
-43.696854,1.7763546,2,Lodgepole Pine,1,0
-45.22866,40.424545,5,Aspen,1,1
-11.078296,-78.20041,2,Lodgepole Pine,1,1
42.325478,-28.055485,2,Lodgepole Pine,0,0
-55.64023,-46.017986,2,Lodgepole Pine,1,1
61.99831,46.060555,6,Douglas-fir,0,0
5.080363,-4.822071,2,Lodgepole Pine,0,1
-22.206675,-36.33346,1,Spruce/Fir,1,1
22.560038,34.948174,1,Spruce/Fir,0,0
-48.96958,-51.45788,1,Spruce/Fir,1,1
50.383472,-1.6724514,2,Lodgepole Pine,0,0
42.844048,-34.830498,2,Lodgepole Pine,0,0
-5.215641,33.219154,2,Lodgepole Pine,1,1
15.615181,-18.05742,7,Krummholz,1,0
-45.09464,45.180088,1,Spruce/Fir,1,1
12.921255,-32.93724,1,Spruce/Fir,1,1
33.861446,-22.723743,2,Lodgepole Pine,0,0
33.24903,22.132257,2,Lodgepole Pine,0,0
56.377388,18.474018,2,Lodgepole Pine,0,0
-3.015893,6.9877267,2,Lodgepole Pine,1,1
-29.252289,-14.183574,1,Spruce/Fir,1,1
33.264893,-25.655201,1,Spruce/Fir,0,0
50.07061,25.694874,2,Lodgepole Pine,0,0
-39.635387,-2.2226782,2,Lodgepole Pine,1,1
-45.448936,-46.283863,2,Lodgepole Pine,1,1
0.8094524,29.46075,2,Lodgepole Pine,1,1
42.554077,10.512681,7,Krummholz,0,0
68.03871,36.946877,3,Ponderosa Pine,0,0
-2.1486561,-29.608767,2,Lodgepole Pine,1,1
42.37101,-46.52022,1,Spruce/Fir,0,0
-31.672838,66.3171,3,Ponderosa Pine,1,1
-16.84419,-57.874004,1,Spruce/Fir,1,1
56.950073,20.882399,1,Spruce/Fir,0,0
4.7685194,-53.532776,2,Lodgepole Pine,1,1
36.960415,-27.692167,2,Lodgepole Pine,0,0
-21.878078,-48.7739,1,Spruce/Fir,1,1
27.176233,-3.5305893,1,Spruce/Fir,0,0
-8.102714,22.043888,1,Spruce/Fir,1,1
-36.004208,68.988525,6,Douglas-fir,1,1
-16.216227,0.7820662,1,Spruce/Fir,1,1
48.450077,6.112624,1,Spruce/Fir,0,0
-9.156874,59.53155,3,Ponderosa Pine,1,1
-9.973875,-12.54418,2,Lodgepole Pine,1,1
27.782732,-60.519714,2,Lodgepole Pine,0,0
-32.961952,24.827282,2,Lodgepole Pine,1,1
-28.899681,-78.34318,2,Lodgepole Pine,1,1
-36.221554,24.994524,7,Krummholz,1,1
43.845833,-26.079712,2,Lodgepole Pine,0,0
42.776604,16.386175,1,Spruce/Fir,0,0
9.410138,-12.143496,1,Spruce/Fir,0,0
-14.370991,-68.75571,2,Lodgepole Pine,1,1
53.931854,19.691013,2,Lodgepole Pine,0,0
-3.5963235,-56.875443,1,Spruce/Fir,1,1
38.047375,-37.737736,1,Spruce/Fir,0,0
-3.842351,-70.78571,2,Lodgepole Pine,1,0
-7.08418,-37.97091,2,Lodgepole Pine,1,1
1.3192431,-9.575813,1,Spruce/Fir,1,1
-31.569513,9.928023,2,Lodgepole Pine,1,0
33.031334,-34.631115,2,Lodgepole Pine,0,0
-5.741348,-19.867138,1,Spruce/Fir,1,1
44.08798,41.547077,1,Spruce/Fir,0,0
-8.894515,-65.765884,1,Spruce/Fir,1,1
-15.306292,-82.90889,1,Spruce/Fir,1,1
-20.635351,23.60722,2,Lodgepole Pine,1,1
40.183254,23.437447,2,Lodgepole Pine,0,0
45.171494,-37.38679,2,Lodgepole Pine,0,0
-15.622331,0.6502379,1,Spruce/Fir,1,1
45.573982,0.21902221,7,Krummholz,0,0
43.923637,-4.24518,1,Spruce/Fir,0,0
5.7472878,-32.59828,1,Spruce/Fir,1,1
19.84746,-53.222496,1,Spruce/Fir,0,0
-14.6479845,-0.30272853,1,Spruce/Fir,1,1
13.523316,27.890137,7,Krummholz,0,0
-45.805088,-49.923313,1,Spruce/Fir,1,1
-8.7123165,27.213152,2,Lodgepole Pine,1,1
-0.57639134,29.944796,2,Lodgepole Pine,1,1
-9.476264,-45.721714,2,Lodgepole Pine,1,1
-40.45986,41.397575,2,Lodgepole Pine,1,1
-23.956564,-66.635086,2,Lodgepole Pine,1,1
-10.287366,-12.020508,1,Spruce/Fir,1,1
19.136087,-52.18725,2,Lodgepole Pine,0,0
-20.719084,23.467728,2,Lodgepole Pine,1,1
-36.347168,-37.4197,2,Lodgepole Pine,1,1
-37.539734,2.6785586,1,Spruce/Fir,1,0
56.655807,-27.63983,1,Spruce/Fir,0,0
51.234787,27.088942,5,Aspen,0,0
-16.565508,-79.13909,2,Lodgepole Pine,1,1
-40.45788,29.339165,2,Lodgepole Pine,1,1
-27.2797,20.291204,1,Spruce/Fir,1,1
-17.838577,-21.297878,2,Lodgepole Pine,1,1
-43.52603,44.387768,2,Lodgepole Pine,1,1
-13.436738,6.9665775,2,Lodgepole Pine,1,1
-15.285451,54.15576,2,Lodgepole Pine,1,1
-46.18629,30.381237,1,Spruce/Fir,1,1
57.477913,43.468052,6,Douglas-fir,0,0
-26.93622,52.27911,6,Douglas-fir,1,1
-8.560273,-83.40528,2,Lodgepole Pine,1,1
-45.181183,33.011482,2,Lodgepole Pine,1,1
35.86546,-42.196423,1,Spruce/Fir,0,0
42.93179,41.80517,1,Spruce/Fir,0,0
-25.58683,78.18452,6,Douglas-fir,1,1
20.091103,19.451664,2,Lodgepole Pine,0,0
45.859814,7.892891,2,Lodgepole Pine,0,0
-14.262196,38.19805,2,Lodgepole Pine,1,1
-46.973656,26.950623,1,Spruce/Fir,1,1
-21.92612,-5.236001,2,Lodgepole Pine,1,1
-26.593378,49.519943,2,Lodgepole Pine,1,1
22.10247,23.424347,2,Lodgepole Pine,0,0
-23.096952,-51.196358,2,Lodgepole Pine,1,1
-39.49373,-51.468876,2,Lodgepole Pine,1,1
22.160618,22.779188,1,Spruce/Fir,0,0
-41.213497,-0.9518954,1,Spruce/Fir,1,1
25.350588,-4.029723,2,Lodgepole Pine,0,0
32.991474,-49.119926,2,Lodgepole Pine,0,0
-45.76142,-29.291208,2,Lodgepole Pine,1,1
-23.685493,38.492893,1,Spruce/Fir,1,1
-30.954971,67.10049,6,Douglas-fir,1,1
51.578243,6.9691386,1,Spruce/Fir,0,0
-9.937671,-82.47649,1,Spruce/Fir,1,1
29.554953,5.8716884,1,Spruce/Fir,0,0
5.791984,-4.9339457,2,Lodgepole Pine,0,1
-60.69948,-25.120596,2,Lodgepole Pine,1,1
48.925316,-1.9598318,1,Spruce/Fir,0,0
-33.11569,-75.125824,2,Lodgepole Pine,1,1
-8.660846,-71.29519,1,Spruce/Fir,1,1
-41.286396,47.184574,2,Lodgepole Pine,1,1
-0.33440328,-36.411057,2,Lodgepole Pine,1,1
11.431237,55.85407,3,Ponderosa Pine,1,1
-1.8502933,-62.53455,2,Lodgepole Pine,1,1
-44.435097,-31.955978,2,Lodgepole Pine,1,1
3.7223303,18.124481,2,Lodgepole Pine,1,0
-17.688951,41.829548,1,Spruce/Fir,1,1
23.809536,-63.679047,1,Spruce/Fir,0,0
60.006947,24.975761,1,Spruce/Fir,0,0
46.376278,-18.568556,2,Lodgepole Pine,0,0
43.2927,22.505814,2,Lodgepole Pine,0,0
-37.45217,-20.187248,1,Spruce/Fir,1,1
36.298473,-34.82764,2,Lodgepole Pine,0,0
-43.709988,-18.653429,1,Spruce/Fir,1,1
50.72954,20.788473,2,Lodgepole Pine,0,0
55.587666,24.422699,2,Lodgepole Pine,0,0
-16.584259,25.956257,1,Spruce/Fir,1,1
-6.5006604,-15.632496,1,Spruce/Fir,1,1
-23.138649,54.018753,2,Lodgepole Pine,1,1
23.282328,-47.60574,2,Lodgepole Pine,0,0
40.93744,-38.141422,2,Lodgepole Pine,0,0
56.40486,-31.114656,1,Spruce/Fir,0,0
26.802912,-3.6383743,2,Lodgepole Pine,0,0
1.123256,-31.157179,1,Spruce/Fir,1,1
-44.369946,-44.673767,2,Lodgepole Pine,1,1
50.00688,25.798883,2,Lodgepole Pine,0,0
-1.7257222,21.626385,1,Spruce/Fir,1,0
-49.950184,-48.51251,2,Lodgepole Pine,1,1
-40.50637,-35.3617,2,Lodgepole Pine,1,1
-34.855476,18.867653,2,Lodgepole Pine,1,1
-45.95283,-49.654613,2,Lodgepole Pine,1,1
38.138596,-41.788242,1,Spruce/Fir,0,0
37.403603,47.718407,2,Lodgepole Pine,0,0
64.09501,20.024221,1,Spruce/Fir,0,0
5.3529434,11.378569,2,Lodgepole Pine,1,0
-8.608387,25.79098,1,Spruce/Fir,1,1
45.20984,-28.404625,2,Lodgepole Pine,0,0
59.255978,15.663293,2,Lodgepole Pine,0,0
-33.346203,51.679935,1,Spruce/Fir,1,1
29.126175,8.628948,2,Lodgepole Pine,0,0
-0.04663748,-21.863089,1,Spruce/Fir,1,1
-38.15153,-6.4066978,1,Spruce/Fir,1,1
17.186852,31.343212,1,Spruce/Fir,0,0
-27.87867,42.046337,2,Lodgepole Pine,1,1
21.075905,27.489588,1,Spruce/Fir,0,0
-8.326016,-10.906053,1,Spruce/Fir,1,1
-8.838851,-47.47901,1,Spruce/Fir,1,1
-1.0886875,23.108055,1,Spruce/Fir,1,0
27.832092,-39.88906,7,Krummholz,0,0
7.187944,26.168665,2,Lodgepole Pine,1,0
0.52774525,-27.73325,2,Lodgepole Pine,1,1
-22.3573,77.76175,6,Douglas-fir,1,1
-44.116257,1.5202926,2,Lodgepole Pine,1,0
-38.06592,20.508974,1,Spruce/Fir,1,1
-27.315157,19.351278,2,Lodgepole Pine,1,1
-46.308643,28.400696,2,Lodgepole Pine,1,1
51.273506,-36.38023,2,Lodgepole Pine,0,0
-10.189394,-79.44607,2,Lodgepole Pine,1,1
-11.422572,32.333153,1,Spruce/Fir,1,1
18.872854,-49.712086,1,Spruce/Fir,1,0
-30.737192,9.69886,2,Lodgepole Pine,1,0
-56.332424,-16.696419,2,Lodgepole Pine,1,1
-14.901561,15.423792,1,Spruce/Fir,1,0
3.7320201,17.882858,2,Lodgepole Pine,0,0
28.962692,-37.34028,1,Spruce/Fir,0,0
-33.274864,51.576946,1,Spruce/Fir,1,1
31.602114,12.428607,1,Spruce/Fir,0,0
23.143078,-34.67768,1,Spruce/Fir,0,0
-52.64079,26.351643,1,Spruce/Fir,1,1
40.346157,-30.416052,2,Lodgepole Pine,0,0
-49.68302,-55.02414,2,Lodgepole Pine,1,1
-47.30752,20.712305,7,Krummholz,1,1
-0.58138907,-37.942326,2,Lodgepole Pine,1,1
-8.402333,-11.074862,1,Spruce/Fir,1,1
-21.878496,-66.96625,2,Lodgepole Pine,1,1
8.001432,9.5772,2,Lodgepole Pine,1,0
39.383038,-45.87877,1,Spruce/Fir,0,0
-43.319977,-48.382633,2,Lodgepole Pine,1,1
-7.869656,-51.774487,2,Lodgepole Pine,1,1
42.86362,29.934786,2,Lodgepole Pine,0,0
13.055576,53.39645,3,Ponderosa Pine,1,1
65.863495,43.762234,6,Douglas-fir,0,0
2.4206917,-31.330847,1,Spruce/Fir,1,1
13.055378,-16.015978,2,Lodgepole Pine,1,0
3.2582142,18.373446,2,Lodgepole Pine,1,0
-52.847485,-50.287727,2,Lodgepole Pine,1,1
-35.716255,-1.8133466,1,Spruce/Fir,1,1
32.91198,49.775906,1,Spruce/Fir,0,0
-27.006533,24.03078,1,Spruce/Fir,1,1
59.23526,15.706773,2,Lodgepole Pine,0,0
41.077663,-32.509007,2,Lodgepole Pine,0,0
-21.359467,26.922977,1,Spruce/Fir,1,1
35.93433,16.86077,1,Spruce/Fir,0,0
-3.717142,-23.267221,2,Lodgepole Pine,1,1
-32.00852,13.427608,2,Lodgepole Pine,1,0
30.63544,-11.427674,1,Spruce/Fir,0,0
59.78041,46.065502,6,Douglas-fir,0,0
56.209415,24.391972,2,Lodgepole Pine,0,0
15.864373,-63.87698,2,Lodgepole Pine,0,0
22.542387,34.92222,1,Spruce/Fir,1,0
-19.789871,37.287094,2,Lodgepole Pine,1,1
21.506214,-58.522408,2,Lodgepole Pine,0,0
-28.386148,39.770115,1,Spruce/Fir,1,1
59.70692,53.780502,6,Douglas-fir,0,0
-40.843052,41.52042,2,Lodgepole Pine,1,1
-4.491403,-28.498507,2,Lodgepole Pine,1,1
-41.248245,12.5484295,1,Spruce/Fir,1,0
-36.521214,24.09587,7,Krummholz,1,1
52.512733,12.83628,1,Spruce/Fir,0,0
33.493282,-21.273817,2,Lodgepole Pine,0,0
12.45987,-57.447105,2,Lodgepole Pine,1,1
46.608887,-0.78128636,7,Krummholz,0,0
-37.133484,-20.8993,1,Spruce/Fir,1,1
36.70947,-43.211174,1,Spruce/Fir,0,0
27.161001,-51.449444,2,Lodgepole Pine,0,0
-26.39422,-48.191956,1,Spruce/Fir,1,1
12.283728,25.078106,1,Spruce/Fir,1,0
-34.51247,-8.649208,1,Spruce/Fir,1,1
-17.449854,77.7475,4,Cottonwood/Willow,1,1
45.402763,41.58382,2,Lodgepole Pine,0,0
-21.855728,-27.72753,2,Lodgepole Pine,1,1
26.593718,56.898815,3,Ponderosa Pine,0,0
72.49584,38.575417,3,Ponderosa Pine,0,0
-54.379265,-28.796875,2,Lodgepole Pine,1,1
41.51142,-9.82229,1,Spruce/Fir,0,0
30.551744,-48.96148,2,Lodgepole Pine,0,0
-36.50621,-31.059776,2,Lodgepole Pine,1,1
-53.372215,-15.777496,1,Spruce/Fir,1,1
-11.124837,-26.647877,7,Krummholz,1,1
-42.132618,9.566716,2,Lodgepole Pine,0,0
-1.641822,55.7302,3,Ponderosa Pine,1,1
-15.493773,52.231335,5,Aspen,1,1
-25.817236,-9.985448,7,Krummholz,1,1
-32.530212,33.91391,1,Spruce/Fir,1,1
46.402184,28.321928,2,Lodgepole Pine,0,0
-32.69431,54.278793,2,Lodgepole Pine,1,1
28.729172,-26.043684,2,Lodgepole Pine,0,0
-42.55008,44.316826,2,Lodgepole Pine,1,1
-39.057575,10.872073,2,Lodgepole Pine,1,0
-0.40311822,-43.4983,2,Lodgepole Pine,1,1
21.451332,27.229128,1,Spruce/Fir,0,0
2.3508554,-42.80983,2,Lodgepole Pine,1,1
-24.201023,-25.277994,1,Spruce/Fir,1,1
63.48767,20.303736,2,Lodgepole Pine,0,0
-48.844902,20.863913,7,Krummholz,1,1
18.857319,10.18978,1,Spruce/Fir,0,0
72.860886,41.388668,6,Douglas-fir,0,0
57.198223,19.544487,2,Lodgepole Pine,0,0
15.337359,8.679089,1,Spruce/Fir,0,0
-40.928127,-6.281819,1,Spruce/Fir,1,1
-24.932613,17.708982,1,Spruce/Fir,1,1
31.459436,-22.637762,2,Lodgepole Pine,0,0
-28.324049,-0.09714986,1,Spruce/Fir,1,1
-13.7048025,-66.12566,1,Spruce/Fir,1,1
52.127476,24.265875,2,Lodgepole Pine,0,0
12.65151,7.6744967,7,Krummholz,1,0
-42.446922,24.823732,1,Spruce/Fir,1,1
-8.146282,-13.478384,2,Lodgepole Pine,1,1
-22.53976,34.8173,1,Spruce/Fir,1,1
-11.102794,-14.367184,2,Lodgepole Pine,1,1
-12.044547,-78.797424,2,Lodgepole Pine,1,1
-18.933641,36.628643,1,Spruce/Fir,1,1
49.565704,11.682114,1,Spruce/Fir,0,0
42.611534,-31.081158,2,Lodgepole Pine,0,0
-18.662718,53.14185,2,Lodgepole Pine,1,1
-54.752525,-14.820896,2,Lodgepole Pine,1,1
-19.171831,75.36705,3,Ponderosa Pine,1,1
-17.357538,-66.32027,2,Lodgepole Pine,1,1
2.4822707,41.11139,1,Spruce/Fir,1,1
-0.5779597,-71.863846,2,Lodgepole Pine,1,1
-51.542576,-2.9724143,5,Aspen,1,1
30.625668,53.434185,2,Lodgepole Pine,0,0
-29.262228,-74.96569,5,Aspen,1,1
43.12413,-4.9690213,1,Spruce/Fir,0,0
-54.626312,28.773426,1,Spruce/Fir,1,1
-4.6091495,4.8804827,1,Spruce/Fir,1,1
-11.007613,-52.207844,1,Spruce/Fir,1,1
0.8753699,-46.822624,1,Spruce/Fir,1,1
18.314226,5.306848,2,Lodgepole Pine,0,0
-38.57024,25.173218,1,Spruce/Fir,1,1
-18.724037,-33.759808,2,Lodgepole Pine,1,1
21.359463,-21.696577,1,Spruce/Fir,0,0
55.51401,28.820927,6,Douglas-fir,0,0
22.732403,-22.5454,2,Lodgepole Pine,0,0
-4.8664465,24.154207,1,Spruce/Fir,1,1
-19.219543,76.40181,4,Cottonwood/Willow,1,1
-41.695446,33.790813,2,Lodgepole Pine,1,1
-4.948736,-24.379513,1,Spruce/Fir,1,1
48.27496,-20.386497,2,Lodgepole Pine,0,0
-27.597952,39.729076,2,Lodgepole Pine,1,1
-45.800266,-7.9067593,1,Spruce/Fir,1,1
20.377005,47.86833,2,Lodgepole Pine,0,0
42.17537,-20.40587,2,Lodgepole Pine,0,0
-9.981901,58.917515,2,Lodgepole Pine,1,1
-18.189394,23.64865,2,Lodgepole Pine,1,1
-27.625109,43.67804,2,Lodgepole Pine,1,1
48.226933,-38.044273,2,Lodgepole Pine,0,0
-10.031443,-82.65742,1,Spruce/Fir,1,1
-0.13328815,27.73088,2,Lodgepole Pine,1,1
-13.073415,3.9165514,1,Spruce/Fir,1,1
-38.783356,-24.993216,2,Lodgepole Pine,1,1
-6.5246625,-80.540596,2,Lodgepole Pine,1,0
-17.467796,43.67021,2,Lodgepole Pine,1,1
-20.28382,-76.37319,2,Lodgepole Pine,1,1
58.68489,30.98237,3,Ponderosa Pine,0,0
-38.696384,21.73519,1,Spruce/Fir,1,1
-9.288862,-77.88361,2,Lodgepole Pine,1,1
46.36955,-18.364323,2,Lodgepole Pine,0,0
-47.69426,-45.60328,1,Spruce/Fir,1,1
28.055792,-44.154465,1,Spruce/Fir,0,0
41.672165,13.308984,2,Lodgepole Pine,0,0
-42.94227,-53.163643,2,Lodgepole Pine,1,1
-17.0914,-1.205776,1,Spruce/Fir,1,1
-21.759546,75.49779,3,Ponderosa Pine,1,1
-23.205345,-51.108337,2,Lodgepole Pine,1,1
45.376556,43.104202,7,Krummholz,0,0
-9.470406,-77.9042,2,Lodgepole Pine,1,1
2.0827816,-31.65581,1,Spruce/Fir,1,1
-47.04692,25.140759,1,Spruce/Fir,1,1
-20.134277,-78.74074,2,Lodgepole Pine,1,1
23.31393,-63.939213,1,Spruce/Fir,0,0
-18.268589,38.32982,2,Lodgepole Pine,1,1
38.99769,-29.646563,2,Lodgepole Pine,0,0
-16.357605,-21.03859,2,Lodgepole Pine,1,1
-22.44999,11.358181,1,Spruce/Fir,1,1
-9.685923,-10.832451,1,Spruce/Fir,1,1
54.625973,11.844014,1,Spruce/Fir,0,0
-24.859932,69.976944,3,Ponderosa Pine,1,1
27.638186,-30.397123,1,Spruce/Fir,0,0
-14.178639,-1.9534571,1,Spruce/Fir,1,1
-9.084993,26.150934,1,Spruce/Fir,1,1
35.28438,34.149513,2,Lodgepole Pine,0,0
34.160423,43.78386,1,Spruce/Fir,0,0
5.9348316,-55.09267,2,Lodgepole Pine,1,1
-1.0254385,20.159527,2,Lodgepole Pine,1,0
21.334393,8.310902,2,Lodgepole Pine,0,0
-31.955553,35.49053,2,Lodgepole Pine,1,1
-18.551874,30.137556,1,Spruce/Fir,1,1
-21.015629,74.16571,3,Ponderosa Pine,1,1
0.60957164,59.893456,5,Aspen,1,1
32.842625,17.831785,1,Spruce/Fir,0,0
60.008656,52.031277,3,Ponderosa Pine,0,0
-0.12243731,31.97962,2,Lodgepole Pine,1,1
8.753028,-12.094828,1,Spruce/Fir,1,0
-14.330764,53.058994,2,Lodgepole Pine,1,1
39.14649,-41.029594,2,Lodgepole Pine,0,0
6.7847414,56.00054,2,Lodgepole Pine,1,1
-7.138025,-35.741356,1,Spruce/Fir,1,1
-14.329674,-78.74799,2,Lodgepole Pine,1,1
-4.967047,-39.638935,1,Spruce/Fir,1,1
-10.707682,-82.22365,2,Lodgepole Pine,1,1
48.818863,-10.128062,1,Spruce/Fir,0,0
25.640213,-43.32847,2,Lodgepole Pine,0,0
-10.7554655,-69.62329,2,Lodgepole Pine,1,1
-8.474597,-71.3549,1,Spruce/Fir,1,1
11.154223,10.704394,7,Krummholz,1,0
12.6305895,30.94494,7,Krummholz,1,0
-7.2899265,-14.747201,1,Spruce/Fir,1,1
45.037437,30.33612,2,Lodgepole Pine,0,0
32.807655,-34.716236,1,Spruce/Fir,0,0
-21.08165,-80.33752,2,Lodgepole Pine,1,1
-38.623302,-22.640274,2,Lodgepole Pine,1,1
-33.061546,13.15192,1,Spruce/Fir,1,0
61.304035,7.242731,7,Krummholz,0,0
27.242275,-63.20481,1,Spruce/Fir,0,0
0.7678808,-6.3591638,1,Spruce/Fir,1,1
39.20161,18.328938,1,Spruce/Fir,0,0
-55.200577,-6.550629,5,Aspen,1,1
-17.812881,-37.858303,2,Lodgepole Pine,1,1
-17.102919,-60.34271,1,Spruce/Fir,1,1
50.70117,-25.3072,1,Spruce/Fir,0,0
-23.701967,-23.329561,7,Krummholz,1,0
-23.256695,15.875716,7,Krummholz,1,1
19.980137,59.51342,3,Ponderosa Pine,0,0
56.336754,-29.610453,1,Spruce/Fir,0,0
-7.207705,17.321154,1,Spruce/Fir,1,1
-3.2479544,-14.754619,2,Lodgepole Pine,1,1
28.827978,-27.726969,2,Lodgepole Pine,0,0
-8.566098,14.981574,1,Spruce/Fir,1,1
-16.015589,-67.48855,1,Spruce/Fir,1,1
-9.970425,-83.776665,2,Lodgepole Pine,1,1
-27.93553,-75.241,2,Lodgepole Pine,1,1
44.15982,-9.392913,1,Spruce/Fir,0,0
23.81932,40.38536,2,Lodgepole Pine,0,0
62.757294,43.82487,2,Lodgepole Pine,0,0
1.0223078,-38.08812,1,Spruce/Fir,1,1
16.514006,36.32434,2,Lodgepole Pine,0,0
-48.250458,43.793343,2,Lodgepole Pine,1,1
-37.068836,35.53225,2,Lodgepole Pine,1,1
-2.7594066,9.616858,1,Spruce/Fir,1,1
-5.614532,-43.91395,2,Lodgepole Pine,1,1
45.05593,30.359348,3,Ponderosa Pine,0,0
25.390257,-1.3256004,1,Spruce/Fir,0,0
-18.646244,-46.997143,2,Lodgepole Pine,1,1
-53.83249,-21.506193,2,Lodgepole Pine,1,1
-43.211613,-54.84886,2,Lodgepole Pine,1,1
-49.010273,-5.34118,2,Lodgepole Pine,1,1
-7.402997,-36.443165,2,Lodgepole Pine,1,1
27.671177,-64.652405,2,Lodgepole Pine,0,0
-9.217299,-11.167502,1,Spruce/Fir,1,1
20.576838,-22.485828,1,Spruce/Fir,0,0
-41.368755,-31.812672,2,Lodgepole Pine,1,1
-7.2314243,8.828451,1,Spruce/Fir,1,1
6.8850417,28.681992,1,Spruce/Fir,1,1
-49.24177,-52.357357,2,Lodgepole Pine,1,1
72.12687,45.36955,6,Douglas-fir,0,0
-5.4143734,-38.69434,1,Spruce/Fir,1,1
-1.842547,22.015577,1,Spruce/Fir,1,0
-37.17125,67.679665,3,Ponderosa Pine,1,1
-1.5404633,-19.295292,1,Spruce/Fir,1,1
24.976807,-1.5973511,1,Spruce/Fir,0,0
59.310917,48.334892,4,Cottonwood/Willow,0,0
-21.694159,-28.085218,2,Lodgepole Pine,1,1
18.729984,-55.57645,2,Lodgepole Pine,0,0
-29.408468,-77.317665,2,Lodgepole Pine,1,1
