TSNE-1,TSNE-2,Target
-19.256056,30.496056,Graduate
0.10335703,30.892134,Dropout
20.567421,-50.51079,Enrolled
-13.4927,-8.153355,Enrolled
-49.20498,-30.862938,Graduate
-2.240696,22.236486,Enrolled
-0.40021026,-9.852415,Enrolled
-3.7155743,-43.329407,Dropout
53.13002,-38.413837,Graduate
42.876495,-18.812473,Graduate
-51.37873,9.22883,Dropout
16.662283,-3.597761,Enrolled
-68.99145,-17.855757,Graduate
-49.05531,-30.487438,Graduate
10.121056,-8.169997,Graduate
-25.012663,33.5739,Enrolled
-57.236767,47.576527,Enrolled
-0.7229387,-47.60972,Graduate
19.836054,-64.07583,Graduate
-4.823804,-29.432364,Graduate
-9.790635,2.3032427,Graduate
16.660933,-59.828815,Graduate
43.160114,-27.690025,Graduate
-40.923935,34.833134,Graduate
36.1293,71.8082,Dropout
13.409668,-58.026558,Dropout
17.445028,-57.978294,Graduate
17.579418,-37.695488,Graduate
20.128805,-36.519417,Graduate
-21.540764,9.744242,Dropout
-20.267223,-20.477623,Graduate
-25.242098,33.444946,Enrolled
9.824174,9.2332735,Graduate
-2.9049125,31.625795,Graduate
-29.851517,-28.93777,Enrolled
14.406955,-50.325363,Enrolled
-11.669078,-15.0094,Dropout
16.996105,-56.367268,Enrolled
-17.505035,7.2480917,Dropout
-28.226511,13.868918,Enrolled
-17.826584,57.617836,Graduate
5.170948,-6.102052,Dropout
-30.625622,-22.48385,Enrolled
-3.2154553,-19.989326,Graduate
-16.308012,-19.187178,Dropout
-12.278138,13.71596,Dropout
35.19798,4.9451323,Enrolled
38.320606,-25.05653,Enrolled
-49.619648,-47.045864,Dropout
2.908353,-2.9582849,Enrolled
31.804749,-28.380484,Graduate
46.825417,-49.640934,Dropout
18.860113,-40.26395,Dropout
28.270632,80.03475,Graduate
27.385107,-1.8759222,Graduate
-8.982845,-42.66489,Dropout
11.046077,-61.909813,Graduate
-35.536236,33.678516,Dropout
15.374366,-22.753128,Graduate
-2.3655367,-39.906727,Graduate
-68.6417,-17.803984,Graduate
-25.029966,30.22792,Dropout
48.880337,14.536366,Dropout
-30.193268,-13.340387,Dropout
-5.653632,-17.818993,Dropout
8.514549,-6.3579974,Graduate
3.0161233,-26.482937,Dropout
28.930748,-35.285446,Graduate
36.99537,26.989418,Enrolled
-11.370682,-20.545057,Graduate
14.127859,47.88923,Graduate
-68.89795,-18.952822,Dropout
-48.01191,-18.947832,Graduate
-28.090857,31.201769,Dropout
12.315127,-14.08929,Graduate
10.552113,-2.2990224,Enrolled
-31.981646,-19.148088,Enrolled
-21.790733,30.489927,Enrolled
-22.525944,37.157963,Dropout
-19.973763,-18.27709,Dropout
-1.6886911,6.515967,Graduate
19.380322,-55.374332,Graduate
-3.755136,-4.552451,Enrolled
31.56362,22.997093,Dropout
-21.448128,-9.394596,Dropout
-1.7762035,22.27205,Graduate
-25.833256,-21.696484,Graduate
1.7566181,59.276203,Graduate
-57.200306,8.528827,Dropout
-6.0431786,-48.884018,Graduate
54.61692,-37.185223,Dropout
-22.656052,35.597466,Dropout
-27.186794,-3.3403535,Graduate
-12.972311,16.2577,Dropout
20.557613,-0.016289586,Enrolled
19.26208,71.08098,Dropout
-52.780506,46.945923,Dropout
-13.789225,-10.908598,Dropout
34.78933,20.754372,Enrolled
-22.44868,51.28606,Dropout
3.8638525,11.871755,Graduate
-44.05546,19.715544,Dropout
54.61081,-36.94597,Graduate
-23.466803,-1.6872203,Graduate
-3.0154827,23.925997,Graduate
7.9528522,-28.077078,Enrolled
-11.885027,16.986147,Dropout
26.974174,-11.588514,Dropout
-39.051006,31.212774,Dropout
-50.333836,26.559816,Graduate
24.853794,-9.235835,Dropout
-33.097446,27.231646,Dropout
-44.32542,33.387306,Graduate
-39.491,16.224304,Dropout
11.55626,-59.11808,Graduate
-59.161667,10.803055,Dropout
-53.206627,10.067009,Enrolled
-27.29276,30.961113,Dropout
46.195015,-44.599983,Enrolled
-44.50011,34.80659,Graduate
-34.31426,-15.084262,Dropout
-0.38674295,34.673748,Enrolled
-1.5434595,-17.410078,Graduate
-16.423536,-4.1732306,Enrolled
-47.697655,23.003883,Dropout
-31.207293,33.835426,Graduate
26.673914,67.57864,Enrolled
-25.477613,35.79939,Graduate
2.2360456,49.765625,Graduate
-51.427353,9.190937,Dropout
-20.822811,48.688744,Dropout
28.79979,6.9866886,Graduate
-21.10873,53.965782,Dropout
10.729424,-24.19738,Enrolled
-28.136553,-20.299524,Enrolled
-31.747454,8.141415,Dropout
-14.940122,13.680578,Enrolled
4.3209615,19.669773,Dropout
-29.828745,-21.392778,Dropout
-27.315058,-15.438244,Graduate
5.0256934,-55.896145,Graduate
-2.4479332,1.7483083,Graduate
-0.043979898,-49.22323,Graduate
-7.8367357,-2.0487835,Enrolled
-60.625896,3.1248832,Dropout
-32.926903,11.520527,Enrolled
28.191616,75.19574,Dropout
-13.982968,-25.561697,Graduate
-8.437317,19.305372,Dropout
31.201523,27.393156,Dropout
-14.742453,-2.2706883,Dropout
27.901741,71.10623,Dropout
7.3002563,3.4485853,Enrolled
-28.629534,-31.221567,Dropout
41.02677,19.270308,Graduate
10.979555,14.404973,Dropout
38.85971,-13.08489,Graduate
-36.38692,61.496056,Enrolled
-10.360113,-15.729516,Graduate
-27.629038,26.06465,Dropout
-29.061348,-35.47634,Dropout
18.20639,16.919422,Graduate
-26.404242,-8.272212,Dropout
52.417976,-52.15658,Graduate
-42.81868,27.196157,Enrolled
-67.351906,-18.241253,Graduate
16.018827,-9.002181,Graduate
26.81932,-58.05934,Graduate
33.225605,-2.565694,Graduate
40.8204,22.119137,Enrolled
38.431732,21.209536,Enrolled
-24.758032,-35.572594,Dropout
-12.77199,-29.52394,Graduate
23.112381,23.867205,Enrolled
34.863407,71.25367,Graduate
2.259171,-27.833187,Graduate
25.801655,17.422684,Enrolled
-6.2657013,-13.33715,Graduate
19.601604,-30.33221,Graduate
11.488521,28.12907,Graduate
12.316581,-4.189767,Enrolled
-48.98382,-48.86909,Enrolled
8.070188,-52.313473,Graduate
-17.01019,-19.48878,Graduate
17.703735,-60.129284,Graduate
33.242844,24.115551,Dropout
-19.496641,-33.138958,Graduate
26.294521,-56.65945,Graduate
6.373723,-29.574892,Graduate
-0.47684535,31.617716,Graduate
14.983315,-2.843661,Graduate
29.65705,-12.718849,Graduate
-32.91001,9.805221,Dropout
3.8799462,-30.744305,Graduate
-11.573562,-33.882393,Enrolled
28.97106,26.379993,Dropout
-35.63511,27.450756,Dropout
-41.438072,33.000187,Dropout
-21.766771,9.921907,Dropout
-56.749237,48.41171,Graduate
-58.949776,13.48303,Dropout
-7.821216,47.179066,Graduate
12.538241,47.992027,Dropout
10.592481,50.85662,Graduate
-35.063156,3.5126529,Dropout
28.087355,62.986614,Dropout
25.19055,69.72173,Enrolled
26.675976,66.17737,Enrolled
22.541313,38.583588,Dropout
-6.2694077,49.069393,Enrolled
-54.669403,7.5765643,Enrolled
-12.26756,54.37905,Graduate
-27.830393,32.97182,Enrolled
19.862328,-54.762318,Graduate
-18.216808,59.72135,Graduate
-51.761215,36.603176,Dropout
-22.216255,-16.686903,Graduate
4.6371965,-13.597345,Dropout
-16.03494,-77.152145,Graduate
16.271002,-59.902203,Graduate
-13.282556,-1.2243828,Enrolled
41.066544,-11.340833,Graduate
19.808008,-57.75205,Enrolled
14.654641,-61.256256,Graduate
-15.6828785,21.511656,Enrolled
14.63599,-17.763489,Enrolled
-9.623647,59.97718,Graduate
11.797445,-34.466057,Graduate
45.978165,-23.438158,Graduate
-28.123642,14.210343,Dropout
-16.752728,-39.371147,Enrolled
18.54752,-39.01892,Enrolled
-1.2635266,-21.332296,Graduate
-12.502978,43.013268,Graduate
17.45504,40.442284,Dropout
38.00701,-22.235039,Enrolled
-32.257694,8.13622,Dropout
-28.390694,2.375727,Dropout
-32.331047,-21.980556,Dropout
26.146906,0.475826,Graduate
-39.116177,63.700615,Graduate
-19.239658,18.809515,Graduate
-38.809216,62.564903,Enrolled
-50.520588,26.496847,Graduate
-22.928896,3.8311818,Dropout
10.631691,-24.314718,Graduate
16.741072,33.07798,Graduate
-18.000343,-5.070255,Dropout
22.944721,-5.431045,Graduate
24.750454,65.050316,Dropout
-10.741759,-45.014378,Graduate
36.594944,-5.135834,Graduate
15.740097,-33.5746,Graduate
18.894283,-62.61913,Graduate
73.10646,-11.179315,Graduate
8.094497,25.849276,Enrolled
-8.835371,-45.99244,Graduate
43.007553,-16.3676,Enrolled
-9.328852,-22.9862,Graduate
-30.88115,14.80687,Dropout
56.383144,-44.485523,Graduate
15.947427,-31.241926,Graduate
-2.5399892,19.893301,Graduate
14.729969,-38.7435,Graduate
4.43127,-9.669173,Graduate
-21.264404,-24.846525,Enrolled
-13.150015,55.617565,Graduate
-16.81996,-39.363716,Enrolled
-10.082643,-76.84868,Graduate
51.24396,-37.21244,Dropout
29.056787,-35.549458,Graduate
11.102421,-6.0326033,Enrolled
54.45251,-41.83998,Enrolled
9.814478,0.4549754,Dropout
9.90385,-29.337662,Graduate
-42.74172,28.371822,Graduate
29.588236,20.432737,Enrolled
-11.637385,21.553806,Dropout
54.36413,-46.063244,Graduate
39.373272,-14.710623,Enrolled
44.155006,22.03251,Enrolled
-5.6527486,-32.792545,Enrolled
23.048147,5.4388947,Graduate
-0.73224646,53.067177,Graduate
0.53699154,34.41861,Dropout
-44.508873,20.792444,Enrolled
-31.397755,27.578978,Dropout
29.821323,1.5909115,Graduate
22.481283,10.212283,Enrolled
-1.6707469,56.946953,Graduate
30.350182,30.689795,Graduate
-40.543694,59.65101,Dropout
-40.30698,32.36421,Enrolled
29.656313,73.46563,Graduate
-54.67707,44.921486,Dropout
-58.571472,7.574632,Dropout
-2.5865986,55.75788,Dropout
33.61496,66.053665,Graduate
-21.587448,-48.265316,Dropout
41.635536,-31.13342,Graduate
15.6779785,49.09272,Graduate
38.028492,-13.02684,Graduate
-15.768175,11.815031,Dropout
5.89536,-19.196045,Dropout
42.337917,2.5347667,Graduate
-8.129253,20.156153,Dropout
13.321286,6.674741,Graduate
-52.670532,45.756058,Enrolled
-36.800774,59.55657,Graduate
39.38301,17.13763,Graduate
-40.5295,32.358944,Graduate
-0.07565632,59.777084,Graduate
-2.2879517,-39.90422,Dropout
-37.717903,61.5023,Graduate
-59.19424,13.917846,Dropout
-54.306347,5.8391185,Graduate
-45.0844,20.915897,Enrolled
-56.731785,12.464402,Graduate
3.8161106,56.954792,Graduate
-45.735718,16.197742,Dropout
-8.048176,52.021786,Enrolled
-74.739494,26.087059,Graduate
-54.465206,45.45073,Dropout
-1.4447168,54.609962,Enrolled
43.783855,47.86478,Dropout
-27.386587,34.290085,Enrolled
5.4487715,54.038044,Dropout
-39.889744,63.890266,Dropout
-42.85488,60.649117,Graduate
21.68298,-27.149654,Enrolled
-40.63801,31.351427,Dropout
-40.694054,32.292583,Graduate
-10.957861,59.26731,Graduate
12.896873,45.56917,Graduate
-40.497387,31.951153,Graduate
-5.972286,-21.952085,Graduate
13.585498,-39.817604,Graduate
10.330462,-59.582607,Graduate
-53.596527,45.58544,Graduate
-18.047895,37.959637,Dropout
9.914816,-29.320293,Graduate
-1.2066867,38.169197,Dropout
11.240755,-59.344006,Graduate
-38.789013,32.711945,Graduate
-26.300161,34.89851,Enrolled
39.172604,21.00029,Graduate
-10.167813,-77.02822,Graduate
-6.7210736,22.650917,Graduate
-5.8985314,53.66754,Enrolled
-24.921993,54.302334,Dropout
43.17228,47.377026,Graduate
29.60169,-12.347973,Graduate
-27.283415,34.21315,Dropout
46.34634,11.701443,Graduate
-41.06845,64.526726,Graduate
19.803068,-59.830383,Graduate
22.900892,10.82437,Graduate
-11.307706,32.289444,Dropout
21.205704,-16.129517,Dropout
-10.863506,-71.29112,Graduate
2.562408,27.605133,Dropout
10.162061,27.28577,Graduate
-51.74542,36.54663,Dropout
-51.716503,36.56786,Enrolled
-12.40746,57.213207,Graduate
-2.4013875,-27.429363,Graduate
-5.5366063,53.54178,Dropout
-72.93633,22.620968,Dropout
-14.958674,18.35252,Graduate
-25.036911,32.600735,Enrolled
-56.820805,9.910612,Dropout
5.583059,27.537222,Dropout
-49.14175,20.964256,Graduate
-10.725786,-44.461594,Graduate
22.201378,72.07157,Graduate
-23.75529,-24.399073,Graduate
-12.712493,22.864447,Dropout
17.427744,31.149206,Enrolled
5.711996,38.7755,Dropout
16.417614,28.919441,Dropout
-29.99947,28.931654,Dropout
-14.084382,-72.955956,Graduate
-53.93064,45.379814,Dropout
-48.645424,-18.31118,Dropout
2.2254136,27.427391,Dropout
12.846099,25.75991,Dropout
-41.718975,31.487282,Enrolled
-30.384972,29.093903,Dropout
-40.58815,61.666462,Graduate
74.60815,-11.731494,Enrolled
34.231495,28.656162,Graduate
4.812753,50.82549,Graduate
48.3073,17.411755,Graduate
-46.542053,25.142664,Dropout
24.339167,65.09472,Dropout
-6.8781595,-72.744514,Graduate
-17.60893,-71.4895,Graduate
33.069912,12.325301,Dropout
-39.06823,-7.737879,Graduate
39.349125,-11.3559475,Graduate
-43.524124,24.63471,Enrolled
-50.16943,-49.394028,Dropout
-37.895813,61.08552,Graduate
-13.436926,22.542719,Graduate
18.967846,31.187172,Dropout
-12.12653,57.136868,Graduate
-53.25769,10.872522,Dropout
-74.247116,22.910185,Graduate
6.274965,-17.059225,Graduate
-7.448918,-25.454512,Graduate
31.982141,-12.417558,Dropout
-25.570845,56.044514,Graduate
-16.438536,-21.037926,Dropout
-27.310995,-37.692154,Graduate
41.122326,-1.4382912,Graduate
17.563004,28.967049,Enrolled
-3.7657769,34.26045,Graduate
3.7256477,-6.597476,Graduate
21.74687,-26.98019,Graduate
-27.475805,54.765045,Dropout
16.20742,4.142517,Enrolled
-19.452763,-68.34939,Graduate
-49.963776,-49.514084,Dropout
-73.50216,25.589985,Graduate
7.9555326,-28.917036,Graduate
-3.1845381,61.183586,Dropout
37.102753,-23.734539,Graduate
28.88541,13.32875,Dropout
11.28168,-54.25364,Graduate
-11.452981,-21.05333,Graduate
-17.433134,-74.44366,Graduate
-22.175018,47.83763,Graduate
27.523224,-23.270052,Graduate
-13.367545,-15.146565,Graduate
13.08423,3.9664917,Enrolled
-59.22367,15.895358,Graduate
37.349125,31.74572,Graduate
2.0816615,-30.44838,Enrolled
-4.5706434,-21.427208,Graduate
27.995945,-17.485212,Graduate
40.418404,5.1567345,Dropout
-42.785477,30.510235,Graduate
-6.7599444,-43.60509,Graduate
56.977512,-46.334274,Graduate
23.16977,-30.581535,Graduate
40.986156,21.523123,Enrolled
21.911406,-4.151521,Graduate
-37.723526,64.634926,Dropout
36.25464,20.515448,Enrolled
25.302515,23.239454,Graduate
48.394833,9.52227,Dropout
46.13796,-11.263312,Dropout
-27.963726,-37.432014,Graduate
18.342861,-63.502407,Graduate
14.101736,-50.558353,Graduate
57.010822,-47.506424,Enrolled
24.84385,20.293497,Dropout
24.467962,-63.43396,Graduate
31.341473,18.30905,Graduate
13.383356,22.862097,Dropout
-9.596161,-29.575426,Graduate
29.050446,-11.750199,Graduate
-9.646237,-66.170944,Dropout
16.022388,-63.332413,Graduate
18.511711,47.467957,Graduate
40.221867,14.167796,Graduate
34.29754,0.38753837,Graduate
-11.142591,-79.055786,Graduate
-2.756841,-10.628275,Graduate
34.204098,20.381956,Graduate
2.1643674,-5.385979,Dropout
-16.829123,20.618803,Graduate
-15.297668,19.048944,Graduate
-12.55086,-72.7604,Graduate
-47.499924,-49.59512,Enrolled
24.24224,-49.825623,Dropout
-28.292076,35.101315,Graduate
-19.436182,-68.29787,Graduate
-10.258164,59.090298,Dropout
1.7501297,-11.605886,Graduate
3.3040636,-24.537573,Graduate
28.843872,-40.324093,Graduate
29.860466,17.422945,Graduate
12.83648,6.7815504,Graduate
43.80824,19.82867,Dropout
6.296246,-16.982935,Graduate
-5.379794,-47.34559,Graduate
-29.2893,12.607149,Dropout
40.58016,-26.35378,Dropout
57.35404,-44.188,Enrolled
15.78754,-52.413834,Graduate
41.76456,-0.46559966,Graduate
51.60493,-46.984653,Graduate
21.925991,-11.52106,Graduate
25.518766,9.559816,Enrolled
14.5056505,-57.6999,Dropout
24.175861,-12.795344,Graduate
29.084068,0.48630583,Graduate
-46.84161,23.365145,Dropout
36.726738,23.270052,Enrolled
33.818283,0.42934343,Graduate
22.001865,8.114716,Dropout
23.99858,-36.989616,Graduate
-72.845375,24.717424,Dropout
-3.4556196,-45.9359,Graduate
1.1010829,30.920832,Dropout
17.283321,-65.14445,Graduate
45.082214,-17.959204,Graduate
-2.5082364,-43.428707,Enrolled
-6.21572,-33.702583,Dropout
45.703365,-10.949665,Dropout
-62.305954,3.3920393,Graduate
22.53527,-42.824173,Graduate
-15.2895775,11.347158,Dropout
30.662079,69.9919,Graduate
42.77673,47.530354,Enrolled
-11.858819,-17.529022,Graduate
-56.29401,46.29568,Dropout
36.39191,-17.15098,Enrolled
-26.623192,20.985956,Dropout
18.647131,71.39595,Dropout
-25.299435,-4.5658755,Enrolled
-4.3210993,55.25952,Dropout
7.4525204,25.098873,Enrolled
6.8225236,3.515906,Dropout
-30.019245,10.033239,Enrolled
0.24919672,-0.19725443,Graduate
32.544525,72.620544,Dropout
-20.939215,30.280897,Graduate
-12.181347,-76.24248,Graduate
25.78739,35.239693,Graduate
-3.5398226,17.760136,Dropout
13.091488,-33.00456,Graduate
-17.284777,56.785633,Enrolled
-4.6711917,51.824646,Graduate
-10.853239,-70.05053,Graduate
-73.517006,24.743885,Graduate
-29.702797,30.400614,Dropout
17.053885,-38.271564,Graduate
-6.5500636,-17.363974,Enrolled
-19.553167,34.52314,Graduate
0.9102624,61.168915,Graduate
-20.309671,-31.416086,Dropout
20.46443,-47.60436,Graduate
-22.379087,32.481102,Graduate
10.004819,-57.138462,Dropout
17.181438,-38.46364,Enrolled
-25.108612,31.64201,Dropout
17.474806,-9.022572,Graduate
13.715843,-51.16533,Graduate
-25.96508,5.0148573,Dropout
-68.52632,-15.914123,Dropout
16.771852,-48.394615,Graduate
-50.59376,19.303146,Dropout
-12.307976,-71.858154,Graduate
4.3725224,-12.356049,Graduate
49.096684,-45.251423,Enrolled
-34.848747,-32.45984,Graduate
-9.635147,21.315752,Dropout
19.061882,-54.87295,Graduate
18.279577,-54.463947,Dropout
35.353397,22.447466,Enrolled
-8.571352,-43.103146,Graduate
22.968822,-34.39137,Graduate
42.307194,-47.673347,Dropout
9.450521,-54.96236,Graduate
18.777256,-7.9615765,Graduate
27.198847,2.16209,Enrolled
10.281674,46.391254,Dropout
-7.5238295,-21.236176,Graduate
52.4954,-46.164516,Enrolled
-4.81932,-29.442694,Graduate
44.039165,-18.190079,Graduate
0.7310261,49.5961,Graduate
16.193493,-39.46389,Enrolled
-30.172447,-26.451878,Graduate
-18.95229,-68.08052,Graduate
-8.945133,-45.872715,Graduate
18.458649,-3.8278153,Graduate
45.766815,-21.486439,Graduate
33.132286,23.960272,Graduate
-9.825019,-71.13401,Enrolled
24.676771,22.182365,Enrolled
-7.7267194,20.642525,Graduate
27.77584,2.074392,Graduate
-23.752111,58.42248,Graduate
-5.2571435,-42.646893,Graduate
-5.5672984,-19.07085,Enrolled
27.434998,4.5292454,Graduate
-26.56718,-31.527672,Graduate
-18.113493,-24.518284,Dropout
-11.234202,-26.515036,Graduate
14.323998,-37.146015,Graduate
-8.226365,50.546505,Graduate
20.279095,-31.993176,Graduate
56.386303,-42.715244,Enrolled
7.53204,-45.911522,Enrolled
-38.05149,60.234833,Graduate
-1.5304238,-3.400531,Enrolled
-6.3603096,19.698849,Dropout
-15.575523,-47.62835,Graduate
36.712284,29.347567,Graduate
55.93453,-42.731667,Enrolled
-24.482872,-27.228933,Enrolled
3.3258297,53.673447,Graduate
-30.883125,-27.86894,Dropout
8.580478,2.0374658,Enrolled
-6.748746,-5.3591604,Enrolled
-16.937054,20.764584,Graduate
-68.15364,-17.71858,Graduate
18.057793,-62.254795,Graduate
21.962513,-33.852394,Graduate
29.997168,3.8646064,Graduate
28.653248,15.441012,Graduate
31.400766,19.384989,Dropout
-47.30377,-47.383125,Dropout
-32.157864,13.028455,Dropout
42.92184,-17.683256,Graduate
-21.572989,-27.020988,Graduate
-6.729319,10.903835,Dropout
37.345394,-24.929764,Dropout
-11.610166,-17.359144,Graduate
57.078407,-49.717632,Enrolled
-40.18753,24.124018,Dropout
19.55407,-62.85038,Graduate
-10.060068,-21.486334,Dropout
21.410208,-5.9353304,Graduate
-14.619445,-29.477621,Enrolled
41.700573,-0.031220015,Graduate
-56.693604,2.596025,Dropout
42.281635,47.934155,Graduate
-16.016455,-7.971782,Enrolled
23.786045,1.2259692,Graduate
-14.750427,10.081501,Dropout
2.9804885,39.235027,Dropout
-4.024442,10.19241,Dropout
-22.756092,-14.39213,Dropout
-12.312533,15.887985,Dropout
-23.459156,7.89697,Dropout
-12.277584,-10.250349,Dropout
-25.12994,-31.410769,Enrolled
20.902485,-0.98544073,Dropout
-13.041937,40.23147,Enrolled
-21.58442,-48.26554,Dropout
14.436787,12.7888975,Enrolled
-16.908709,-67.94364,Graduate
-21.32088,53.79016,Dropout
7.251421,-12.8104515,Graduate
8.4673395,36.90695,Dropout
14.702777,9.867886,Graduate
14.339011,9.101129,Enrolled
45.987255,12.255704,Dropout
58.968903,-44.155357,Dropout
-32.045265,26.939278,Dropout
-24.687874,-15.251503,Graduate
41.657448,2.007238,Dropout
-46.633274,-46.74786,Dropout
-4.3121405,-14.414733,Graduate
-23.537365,57.256966,Graduate
-0.30892074,27.113117,Enrolled
3.9150882,12.182413,Graduate
24.05457,64.99088,Dropout
44.614815,17.394072,Graduate
-5.596614,-77.60141,Graduate
42.400192,20.485449,Dropout
49.25982,-48.27238,Graduate
-5.4216833,50.331352,Enrolled
-29.978086,30.913445,Dropout
-15.011528,-4.9755363,Dropout
-29.392246,14.096306,Dropout
-5.7834373,-19.422693,Graduate
-29.782616,18.5383,Dropout
-56.65894,47.376347,Dropout
-48.576794,15.947093,Graduate
8.090021,12.555925,Graduate
33.245438,72.14201,Enrolled
0.68777347,-28.776493,Graduate
-17.598923,-72.71128,Graduate
11.81801,-8.969002,Graduate
-45.430813,20.332193,Enrolled
-1.0033245,-47.372025,Graduate
-13.078217,5.3614535,Dropout
17.25239,-20.719624,Graduate
-0.6998729,-33.33857,Graduate
29.256798,7.2141304,Graduate
-13.782449,-15.039325,Enrolled
19.05338,-54.96717,Graduate
18.447813,-32.106495,Graduate
-39.112755,62.566746,Enrolled
-3.6368258,61.169727,Graduate
-55.16418,6.529307,Dropout
-11.218326,-29.171698,Graduate
38.01025,-25.128513,Dropout
0.28919882,8.753066,Dropout
23.752583,20.053003,Graduate
56.20248,-47.552338,Graduate
57.695763,-47.91686,Graduate
35.163162,-26.113636,Graduate
15.042231,42.46425,Dropout
9.110036,-59.85019,Graduate
7.0250874,35.678387,Dropout
22.095304,71.454666,Dropout
-67.06905,-18.823221,Graduate
-13.07156,-66.385185,Graduate
0.50446844,-30.61726,Graduate
-55.33126,10.724402,Graduate
29.354961,76.94417,Graduate
-3.8907366,-32.890373,Graduate
22.983826,14.072147,Graduate
34.95163,-14.404775,Graduate
-33.400436,22.444767,Dropout
34.57281,-1.4585352,Graduate
-8.876064,-6.8941956,Dropout
24.525038,-34.929188,Graduate
25.043749,-6.4722457,Graduate
-39.06481,35.464355,Enrolled
-45.67722,16.067947,Dropout
9.788916,29.396173,Dropout
-45.087902,24.240948,Dropout
-39.44377,34.598152,Graduate
-35.337776,59.01557,Graduate
-14.358756,-28.374609,Enrolled
-54.16495,5.6012483,Dropout
-74.69176,25.92732,Graduate
6.7359495,53.049385,Dropout
-18.80742,-24.95601,Graduate
75.002716,-9.887118,Dropout
-39.981194,62.586216,Graduate
-68.6279,-17.322233,Graduate
-13.14995,55.29375,Dropout
16.119537,47.11755,Enrolled
12.130842,-60.332134,Graduate
-44.716526,30.869831,Enrolled
-40.20942,64.89827,Graduate
15.194993,43.115627,Dropout
-15.1405735,-66.41401,Dropout
-23.753408,37.92288,Graduate
-0.65681297,56.415768,Graduate
18.026674,-29.188372,Dropout
-25.145056,6.2847047,Dropout
17.981573,-39.95563,Dropout
44.60884,-6.601647,Enrolled
1.8990065,-12.083365,Enrolled
-34.640594,-6.5140204,Graduate
0.01360704,-35.418472,Enrolled
-32.765133,9.510116,Dropout
24.437366,-36.343014,Graduate
41.16432,-48.026196,Dropout
-12.885294,18.05586,Dropout
-4.03808,-25.75179,Graduate
-7.3714495,-29.158865,Graduate
26.241638,-56.528996,Graduate
25.155962,79.196365,Graduate
33.925606,-16.738346,Graduate
-12.402919,59.03731,Graduate
-12.8766775,58.22499,Graduate
-11.089241,-71.54416,Graduate
-45.31474,15.706217,Dropout
-39.183952,35.038746,Graduate
20.50974,21.723577,Dropout
-57.669575,47.84333,Enrolled
-2.238556,-1.0186994,Enrolled
-30.020744,25.909672,Dropout
-38.40915,32.03485,Graduate
-21.969873,50.474846,Dropout
-7.943934,18.256914,Graduate
-30.044544,23.902538,Dropout
21.35745,-12.495729,Graduate
-11.682673,-48.975918,Graduate
-50.031162,-50.679054,Dropout
4.76528,-55.661602,Dropout
34.147346,-10.844139,Dropout
-1.9880729,25.376675,Dropout
40.59825,19.949526,Enrolled
-7.1528697,51.15116,Graduate
11.77221,14.266652,Dropout
-73.915794,23.428743,Enrolled
8.991478,4.278457,Enrolled
16.81794,-31.744057,Graduate
8.324078,31.72772,Dropout
-30.889654,12.319389,Dropout
-48.20726,1.496634,Dropout
-15.8544655,-70.838905,Graduate
49.21962,13.317419,Enrolled
22.991959,68.30438,Dropout
7.267828,31.10821,Dropout
23.71047,11.95772,Dropout
2.3959785,2.1701696,Enrolled
2.8914921,22.262484,Dropout
-31.892109,12.698474,Enrolled
8.062938,-1.7827921,Graduate
-16.653637,-15.189601,Enrolled
-36.77107,11.399567,Dropout
-14.855332,-9.523679,Dropout
-22.927982,1.3540751,Dropout
-56.32257,46.55716,Dropout
-25.656322,-3.4835923,Graduate
-54.83659,0.237519,Dropout
34.991222,23.132734,Enrolled
22.52519,76.33291,Dropout
2.1209908,3.3389192,Dropout
-3.7610054,-51.023487,Graduate
-9.612951,-26.18073,Graduate
-58.923824,5.6921206,Dropout
28.29198,68.39774,Enrolled
10.217077,16.467554,Dropout
-36.100708,64.69732,Dropout
-24.51625,-24.047424,Enrolled
15.904199,-52.4366,Dropout
-6.5876923,-46.01079,Graduate
22.702051,-57.62636,Graduate
14.827567,38.95019,Dropout
10.502592,23.676079,Dropout
19.503181,-30.280447,Dropout
-27.15473,38.148773,Enrolled
21.053438,-62.82814,Graduate
-13.589886,-73.84154,Enrolled
-8.532312,1.3610433,Dropout
-19.781858,55.08348,Dropout
16.759598,32.903187,Graduate
7.9248157,-28.613316,Graduate
-21.396933,-25.23638,Graduate
21.756105,-37.96075,Graduate
30.06371,73.573616,Graduate
32.892754,1.7349594,Graduate
18.793627,-12.340152,Graduate
-45.644997,18.947607,Enrolled
21.1229,-62.85117,Graduate
-8.288648,-3.8967624,Dropout
12.910912,51.747498,Dropout
14.363024,-37.49829,Graduate
-21.445368,62.278065,Dropout
30.154715,3.7854915,Enrolled
22.460056,-39.121773,Graduate
16.847876,-19.927843,Graduate
24.701534,2.2493565,Graduate
22.091333,-58.555004,Graduate
20.700148,-28.71097,Enrolled
-15.462817,-34.839886,Graduate
5.972291,-9.131154,Graduate
6.9499645,-19.276669,Graduate
-19.247152,-24.857937,Graduate
-35.18753,-25.771374,Enrolled
18.30698,47.700157,Graduate
34.677277,18.226887,Enrolled
-11.384056,-28.569569,Graduate
58.496876,-42.579296,Graduate
-0.69134265,-17.135498,Graduate
-48.023327,-46.49786,Graduate
-9.606646,-6.116448,Enrolled
-6.061645,-40.91852,Graduate
54.18534,-48.698605,Graduate
